"Store","year","month","month_name","split","trading_days","actual_monthly_sales","forecast_monthly_sales","avg_daily_actual","avg_daily_forecast","monthly_error","monthly_ape","upper_95_monthly","lower_95_monthly","excellent_days","poor_days"
1110,2014,11,"Nov","train","25","121898","114345","4876","4574","7553","6.20","170670","58020","7","2"
1110,2014,12,"Dec","train","25","142075","130632","5683","5225","11443","8.05","186957","74307","5","6"
1110,2015,1,"Jan","test","26","127658","116315","4910","4474","11343","8.89","174893","57737","10","1"
1110,2015,2,"Feb","test","24","115267","110542","4803","4606","4725","4.10","164614","56470","8","2"
1110,2015,3,"Mar","test","25","128873","120537","5155","4821","8336","6.47","176862","64212","7","5"
1110,2015,4,"Apr","test","24","127216","114041","5301","4752","13175","10.36","168113","59969","2","6"
1110,2015,5,"May","test","23","117846","104970","5124","4564","12876","10.93","156789","53151","8","2"
1110,2015,6,"Jun","test","26","127696","120498","4911","4635","7198","5.64","179076","61920","1","4"
1110,2015,7,"Jul","test","27","120923","121737","4479","4509","-814","0.67","182568","60906","7","4"
1111,2013,1,"Jan","train","12","58710","64798","4893","5400","-6088","10.37","93646","35950","7","2"
1111,2013,2,"Feb","train","24","122822","129508","5118","5396","-6686","5.44","187204","71812","12","2"
1111,2013,3,"Mar","train","25","138298","136896","5532","5476","1402","1.01","196996","76796","9","2"
1111,2013,4,"Apr","train","25","131652","138654","5266","5546","-7002","5.32","198754","78554","12","4"
1111,2013,5,"May","train","23","128784","125388","5599","5452","3396","2.64","180680","70096","8","3"
1111,2013,6,"Jun","train","25","121173","130400","4847","5216","-9227","7.61","190500","70300","11","3"
1111,2013,7,"Jul","train","27","149266","143470","5528","5314","5796","3.88","208378","78562","8","3"
1111,2013,8,"Aug","train","27","143396","136005","5311","5037","7391","5.15","200913","71097","7","4"
1111,2013,9,"Sep","train","25","136105","134355","5444","5374","1750","1.29","194455","74255","6","2"
1111,2013,10,"Oct","train","26","142065","136486","5464","5249","5579","3.93","198990","73982","10","1"
1111,2013,11,"Nov","train","25","142491","135669","5700","5427","6822","4.79","195769","75569","10","0"
1111,2013,12,"Dec","train","24","160499","142837","6687","5952","17662","11.00","200533","85141","7","7"
1111,2014,1,"Jan","train","26","143488","138344","5519","5321","5144","3.58","200848","75840","7","5"
1111,2014,2,"Feb","train","24","133490","127563","5562","5315","5927","4.44","185259","69867","9","3"
1111,2014,3,"Mar","train","26","149104","142049","5735","5463","7055","4.73","204553","79545","8","3"
1111,2014,4,"Apr","train","24","142607","129162","5942","5382","13445","9.43","186858","71466","5","0"
1111,2014,5,"May","train","25","137908","134162","5516","5366","3746","2.72","194262","74062","5","3"
1111,2014,6,"Jun","train","23","125916","120038","5475","5219","5878","4.67","175330","64746","4","5"
1111,2014,7,"Jul","train","27","123314","139423","4567","5164","-16109","13.06","204331","74515","12","7"
1111,2014,8,"Aug","train","26","110812","128963","4262","4960","-18151","16.38","191467","66459","10","8"
1111,2014,9,"Sep","train","26","127447","137947","4902","5306","-10500","8.24","200451","75443","8","9"
1111,2014,10,"Oct","train","26","120307","133842","4627","5148","-13535","11.25","196346","71338","12","6"
1111,2014,11,"Nov","train","24","129236","130156","5385","5423","-920","0.71","187852","72460","10","2"
1111,2014,12,"Dec","train","25","143401","146195","5736","5848","-2794","1.95","206295","86095","9","6"
1111,2015,1,"Jan","test","26","128326","134478","4936","5172","-6152","4.79","196982","71974","9","7"
1111,2015,2,"Feb","test","24","112309","125629","4680","5235","-13320","11.86","183325","67933","11","5"
1111,2015,3,"Mar","test","26","134148","142252","5160","5471","-8104","6.04","204756","79748","5","6"
1111,2015,4,"Apr","test","24","118583","126684","4941","5279","-8101","6.83","184380","68988","8","6"
1111,2015,5,"May","test","23","112588","119591","4895","5200","-7003","6.22","174883","64299","13","2"
1111,2015,6,"Jun","test","25","131153","130528","5246","5221","625","0.48","190628","70428","4","7"
1111,2015,7,"Jul","test","27","121762","137021","4510","5075","-15259","12.53","201929","72113","5","8"
1112,2013,1,"Jan","train","12","138539","132642","11545","11054","5897","4.26","198522","66762","4","2"
1112,2013,2,"Feb","train","24","301544","274074","12564","11420","27470","9.11","405834","142314","5","6"
1112,2013,3,"Mar","train","25","312362","282831","12494","11313","29531","9.45","420081","145581","5","3"
1112,2013,4,"Apr","train","25","284870","281602","11395","11264","3268","1.15","418852","144352","5","5"
1112,2013,5,"May","train","23","284762","260480","12381","11325","24282","8.53","386750","134210","5","4"
1112,2013,6,"Jun","train","25","280820","275825","11233","11033","4995","1.78","413075","138575","6","2"
1112,2013,7,"Jul","train","27","332471","300647","12314","11135","31824","9.57","448877","152417","4","7"
1112,2013,8,"Aug","train","27","281392","279382","10422","10347","2010","0.71","427612","131152","3","6"
1112,2013,9,"Sep","train","25","266776","265232","10671","10609","1544","0.58","402482","127982","5","10"
1112,2013,10,"Oct","train","26","252703","266758","9719","10260","-14055","5.56","409498","124018","7","6"
1112,2013,11,"Nov","train","25","248322","262996","9933","10520","-14674","5.91","400246","125746","5","6"
1112,2013,12,"Dec","train","24","283119","274796","11797","11450","8323","2.94","406556","143036","4","9"
1112,2014,1,"Jan","train","26","255996","263326","9846","10128","-7330","2.86","406066","120586","4","10"
1112,2014,2,"Feb","train","24","243524","252089","10147","10504","-8565","3.52","383849","120329","7","8"
1112,2014,3,"Mar","train","26","262002","273382","10077","10515","-11380","4.34","416122","130642","7","10"
1112,2014,4,"Apr","train","24","258232","244982","10760","10208","13250","5.13","376742","113222","3","4"
1112,2014,5,"May","train","25","260569","261758","10423","10470","-1189","0.46","399008","124508","8","5"
1112,2014,6,"Jun","train","23","237061","234697","10307","10204","2364","1.00","360967","108427","4","7"
1112,2014,7,"Jul","train","27","242791","272317","8992","10086","-29526","12.16","420547","124087","8","10"
1112,2014,8,"Aug","train","26","224135","245717","8621","9451","-21582","9.63","388457","102977","12","7"
1112,2014,9,"Sep","train","26","222736","251890","8567","9688","-29154","13.09","394630","109150","12","8"
1112,2014,10,"Oct","train","26","227179","242429","8738","9324","-15250","6.71","385169","99689","10","7"
1112,2014,11,"Nov","train","24","232684","232117","9695","9672","567","0.24","363877","100357","15","4"
1112,2014,12,"Dec","train","25","259726","262387","10389","10495","-2661","1.02","399637","125137","7","6"
1112,2015,1,"Jan","test","26","239358","238395","9206","9169","963","0.40","381135","95655","12","4"
1112,2015,2,"Feb","test","24","213580","230098","8899","9587","-16518","7.73","361858","98338","10","6"
1112,2015,3,"Mar","test","26","233681","251179","8988","9661","-17498","7.49","393919","108439","8","8"
1112,2015,4,"Apr","test","24","226899","222484","9454","9270","4415","1.95","354244","90724","6","7"
1112,2015,5,"May","test","23","219491","216912","9543","9431","2579","1.17","343182","90642","12","1"
1112,2015,6,"Jun","test","25","254348","235217","10174","9409","19131","7.52","372467","97967","3","3"
1112,2015,7,"Jul","test","27","226672","247389","8395","9163","-20717","9.14","395619","99159","8","7"
1113,2013,1,"Jan","train","12","72218","74847","6018","6237","-2629","3.64","104511","45183","7","1"
1113,2013,2,"Feb","train","24","147817","151484","6159","6312","-3667","2.48","210812","92156","14","2"
1113,2013,3,"Mar","train","25","171412","160891","6856","6436","10521","6.14","222691","99091","11","3"
1113,2013,4,"Apr","train","25","148796","160894","5952","6436","-12098","8.13","222694","99094","13","3"
1113,2013,5,"May","train","24","155649","154362","6485","6432","1287","0.83","213690","95034","15","0"
1113,2013,6,"Jun","train","25","154969","160631","6199","6425","-5662","3.65","222431","98831","12","0"
1113,2013,7,"Jul","train","27","170590","173537","6318","6427","-2947","1.73","240281","106793","11","4"
1113,2013,8,"Aug","train","27","181643","177051","6728","6557","4592","2.53","243795","110307","13","2"
1113,2013,9,"Sep","train","25","146203","157586","5848","6303","-11383","7.79","219386","95786","10","3"
1113,2013,10,"Oct","train","26","153013","162694","5885","6257","-9681","6.33","226966","98422","12","4"
1113,2013,11,"Nov","train","26","186365","177110","7168","6812","9255","4.97","241382","112838","12","3"
1113,2013,12,"Dec","train","24","216528","183585","9022","7649","32943","15.21","242913","124257","10","8"
1113,2014,1,"Jan","train","26","158836","168493","6109","6481","-9657","6.08","232765","104221","13","2"
1113,2014,2,"Feb","train","24","147722","157145","6155","6548","-9423","6.38","216473","97817","10","1"
1113,2014,3,"Mar","train","26","159957","174205","6152","6700","-14248","8.91","238477","109933","11","4"
1113,2014,4,"Apr","train","24","166114","159223","6921","6634","6891","4.15","218551","99895","5","5"
1113,2014,5,"May","train","25","162380","166321","6495","6653","-3941","2.43","228121","104521","9","2"
1113,2014,6,"Jun","train","24","161805","160599","6742","6692","1206","0.75","219927","101271","12","1"
1113,2014,7,"Jul","train","27","173624","179564","6431","6651","-5940","3.42","246308","112820","13","0"
1113,2014,8,"Aug","train","26","174533","176237","6713","6778","-1704","0.98","240509","111965","14","2"
1113,2014,9,"Sep","train","26","163959","169928","6306","6536","-5969","3.64","234200","105656","14","5"
1113,2014,10,"Oct","train","26","162204","169247","6239","6510","-7043","4.34","233519","104975","10","2"
1113,2014,11,"Nov","train","25","186258","176186","7450","7047","10072","5.41","237986","114386","15","2"
1113,2014,12,"Dec","train","25","225879","196677","9035","7867","29202","12.93","258477","134877","6","4"
1113,2015,1,"Jan","test","26","165716","173510","6374","6673","-7794","4.70","237782","109238","11","4"
1113,2015,2,"Feb","test","24","152751","162809","6365","6784","-10058","6.58","222137","103481","13","2"
1113,2015,3,"Mar","test","26","170128","181034","6543","6963","-10906","6.41","245306","116762","13","1"
1113,2015,4,"Apr","test","24","168096","165305","7004","6888","2791","1.66","224633","105977","9","5"
1113,2015,5,"May","test","23","158747","157658","6902","6855","1089","0.69","214514","100802","14","1"
1113,2015,6,"Jun","test","26","167558","180742","6445","6952","-13184","7.87","245014","116470","7","1"
1113,2015,7,"Jul","test","27","181111","185957","6708","6887","-4846","2.68","252701","119213","12","2"
1114,2013,1,"Jan","train","12","209283","220510","17440","18376","-11227","5.36","290578","150442","6","0"
1114,2013,2,"Feb","train","24","446745","464487","18614","19354","-17742","3.97","604623","324351","18","1"
1114,2013,3,"Mar","train","25","516987","498610","20679","19944","18377","3.55","644585","352635","12","2"
1114,2013,4,"Apr","train","25","497336","508005","19893","20320","-10669","2.15","653980","362030","18","0"
1114,2013,5,"May","train","24","503359","489408","20973","20392","13951","2.77","629544","349272","14","0"
1114,2013,6,"Jun","train","25","500363","507212","20015","20288","-6849","1.37","653187","361237","19","0"
1114,2013,7,"Jul","train","27","548603","543827","20319","20142","4776","0.87","701480","386174","11","0"
1114,2013,8,"Aug","train","27","559259","553158","20713","20487","6101","1.09","710811","395505","17","0"
1114,2013,9,"Sep","train","25","487211","493405","19488","19736","-6194","1.27","639380","347430","16","0"
1114,2013,10,"Oct","train","26","518860","513680","19956","19757","5180","1.00","665494","361866","16","0"
1114,2013,11,"Nov","train","26","526888","527773","20265","20299","-885","0.17","679587","375959","17","1"
1114,2013,12,"Dec","train","24","603400","547367","25142","22807","56033","9.29","687503","407231","7","3"
1114,2014,1,"Jan","train","26","456575","490357","17561","18860","-33782","7.40","642171","338543","14","4"
1114,2014,2,"Feb","train","24","467136","476991","19464","19875","-9855","2.11","617127","336855","17","0"
1114,2014,3,"Mar","train","26","500986","533363","19269","20514","-32377","6.46","685177","381549","13","0"
1114,2014,4,"Apr","train","24","518294","497308","21596","20721","20986","4.05","637444","357172","10","0"
1114,2014,5,"May","train","25","520294","526494","20812","21060","-6200","1.19","672469","380519","17","0"
1114,2014,6,"Jun","train","24","505525","498110","21064","20755","7415","1.47","638246","357974","13","1"
1114,2014,7,"Jul","train","27","554540","555680","20539","20581","-1140","0.21","713333","398027","9","0"
1114,2014,8,"Aug","train","26","549173","547137","21122","21044","2036","0.37","698951","395323","21","0"
1114,2014,9,"Sep","train","26","512901","525875","19727","20226","-12974","2.53","677689","374061","16","0"
1114,2014,10,"Oct","train","26","513817","527042","19762","20271","-13225","2.57","678856","375228","17","0"
1114,2014,11,"Nov","train","25","520199","520273","20808","20811","-74","0.01","666248","374298","16","0"
1114,2014,12,"Dec","train","25","608529","580184","24341","23207","28345","4.66","726159","434209","8","2"
1114,2015,1,"Jan","test","26","483517","506212","18597","19470","-22695","4.69","658026","354398","13","2"
1114,2015,2,"Feb","test","24","483365","489493","20140","20396","-6128","1.27","629629","349357","14","1"
1114,2015,3,"Mar","test","26","542811","544780","20877","20953","-1969","0.36","696594","392966","14","0"
1114,2015,4,"Apr","test","24","558689","509631","23279","21235","49058","8.78","649767","369495","9","1"
1114,2015,5,"May","test","23","536936","494960","23345","21520","41976","7.82","629257","360663","18","0"
1114,2015,6,"Jun","test","26","577169","553681","22199","21295","23488","4.07","705495","401867","11","1"
1114,2015,7,"Jul","test","27","626588","570750","23207","21139","55838","8.91","728403","413097","14","0"
1115,2013,1,"Jan","train","12","54945","62699","4579","5225","-7754","14.11","96935","28463","4","3"
1115,2013,2,"Feb","train","24","123114","131757","5130","5490","-8643","7.02","200229","63285","10","5"
1115,2013,3,"Mar","train","25","155033","146629","6201","5865","8404","5.42","217954","75304","11","4"
1115,2013,4,"Apr","train","25","126212","140712","5048","5628","-14500","11.49","212037","69387","9","6"
1115,2013,5,"May","train","23","131329","133104","5710","5787","-1775","1.35","198723","67485","11","5"
1115,2013,6,"Jun","train","25","132263","143968","5291","5759","-11705","8.85","215293","72643","11","6"
1115,2013,7,"Jul","train","27","147623","153124","5468","5671","-5501","3.73","230155","76093","3","8"
1115,2013,8,"Aug","train","27","151537","153665","5612","5691","-2128","1.40","230696","76634","7","3"
