"Store","Date","actual_sales","split","ts_forecast","ma_forecast","ensemble_forecast","ts_blend_weight","ma_blend_weight","ensemble_error","abs_error","ape","upper_95","lower_95"
10,"2014-05-19",7880,"train","6851","6526","6703","0.544","0.456","1177","1177","14.94","8373","5033"
10,"2014-05-20",6611,"train","6020","5691","5870","0.544","0.456","741","741","11.21","7540","4200"
10,"2014-05-21",5724,"train","5570","5245","5422","0.544","0.456","302","302","5.28","7092","3752"
10,"2014-05-22",5448,"train","5616","5281","5463","0.544","0.456","-15","15","0.28","7133","3793"
10,"2014-05-23",5890,"train","5868","5527","5713","0.544","0.456","177","177","3.01","7383","4043"
10,"2014-05-24",5034,"train","5108","4772","4955","0.544","0.456","79","79","1.57","6625","3285"
10,"2014-05-26",6172,"train","6858","6526","6707","0.544","0.456","-535","535","8.67","8377","5037"
10,"2014-05-27",5303,"train","6028","5691","5874","0.544","0.456","-571","571","10.77","7544","4204"
10,"2014-05-28",5230,"train","5578","5245","5426","0.544","0.456","-196","196","3.75","7096","3756"
10,"2014-05-30",6624,"train","5874","5527","5716","0.544","0.456","908","908","13.71","7386","4046"
10,"2014-05-31",5322,"train","5114","4772","4958","0.544","0.456","364","364","6.84","6628","3288"
10,"2014-06-02",9211,"train","6838","6526","6696","0.544","0.456","2515","2515","27.30","8366","5026"
10,"2014-06-03",6491,"train","6007","5691","5863","0.544","0.456","628","628","9.67","7533","4193"
10,"2014-06-04",6406,"train","5557","5245","5415","0.544","0.456","991","991","15.47","7085","3745"
10,"2014-06-05",6711,"train","5602","5281","5456","0.544","0.456","1255","1255","18.70","7126","3786"
10,"2014-06-06",6907,"train","5854","5527","5705","0.544","0.456","1202","1202","17.40","7375","4035"
10,"2014-06-07",5189,"train","5095","4772","4948","0.544","0.456","241","241","4.64","6618","3278"
10,"2014-06-10",5762,"train","6013","5691","5866","0.544","0.456","-104","104","1.80","7536","4196"
10,"2014-06-11",5163,"train","5563","5245","5418","0.544","0.456","-255","255","4.94","7088","3748"
10,"2014-06-12",5746,"train","5608","5281","5459","0.544","0.456","287","287","4.99","7129","3789"
10,"2014-06-13",5047,"train","5861","5527","5709","0.544","0.456","-662","662","13.12","7379","4039"
10,"2014-06-14",5188,"train","5101","4772","4951","0.544","0.456","237","237","4.57","6621","3281"
10,"2014-06-16",6816,"train","6851","6526","6703","0.544","0.456","113","113","1.66","8373","5033"
10,"2014-06-17",6750,"train","6020","5691","5870","0.544","0.456","880","880","13.04","7540","4200"
10,"2014-06-18",5833,"train","5570","5245","5422","0.544","0.456","411","411","7.05","7092","3752"
10,"2014-06-19",5484,"train","5616","5281","5463","0.544","0.456","21","21","0.38","7133","3793"
10,"2014-06-20",5656,"train","5868","5527","5713","0.544","0.456","-57","57","1.01","7383","4043"
10,"2014-06-21",4282,"train","5108","4772","4955","0.544","0.456","-673","673","15.72","6625","3285"
10,"2014-06-23",5683,"train","6858","6526","6707","0.544","0.456","-1024","1024","18.02","8377","5037"
10,"2014-06-24",5442,"train","6028","5691","5874","0.544","0.456","-432","432","7.94","7544","4204"
10,"2014-06-25",4823,"train","5578","5245","5426","0.544","0.456","-603","603","12.50","7096","3756"
10,"2014-06-26",4633,"train","5623","5281","5467","0.544","0.456","-834","834","18.00","7137","3797"
10,"2014-06-27",4626,"train","5875","5527","5716","0.544","0.456","-1090","1090","23.56","7386","4046"
10,"2014-06-28",4606,"train","5115","4772","4959","0.544","0.456","-353","353","7.66","6629","3289"
10,"2014-06-30",7707,"train","6866","6526","6711","0.544","0.456","996","996","12.92","8381","5041"
10,"2014-07-01",6192,"train","5804","5691","5752","0.544","0.456","440","440","7.11","7422","4082"
10,"2014-07-02",5951,"train","5354","5245","5304","0.544","0.456","647","647","10.87","6974","3634"
10,"2014-07-03",5637,"train","5399","5281","5345","0.544","0.456","292","292","5.18","7015","3675"
10,"2014-07-04",5176,"train","5652","5527","5595","0.544","0.456","-419","419","8.10","7265","3925"
10,"2014-07-05",5038,"train","4892","4772","4837","0.544","0.456","201","201","3.99","6507","3167"
10,"2014-07-07",5614,"train","6642","6526","6589","0.544","0.456","-975","975","17.37","8259","4919"
10,"2014-07-08",4830,"train","5811","5691","5756","0.544","0.456","-926","926","19.17","7426","4086"
10,"2014-07-09",3567,"train","5362","5245","5309","0.544","0.456","-1742","1742","48.84","6979","3639"
10,"2014-07-10",4693,"train","5407","5281","5350","0.544","0.456","-657","657","14.00","7020","3680"
10,"2014-07-11",5331,"train","5659","5527","5599","0.544","0.456","-268","268","5.03","7269","3929"
10,"2014-07-12",4682,"train","4899","4772","4841","0.544","0.456","-159","159","3.40","6511","3171"
10,"2014-07-14",7386,"train","6649","6526","6593","0.544","0.456","793","793","10.74","8263","4923"
10,"2014-07-15",6704,"train","5819","5691","5761","0.544","0.456","943","943","14.07","7431","4091"
10,"2014-07-16",6726,"train","5369","5245","5312","0.544","0.456","1414","1414","21.02","6982","3642"
10,"2014-07-17",6070,"train","5414","5281","5353","0.544","0.456","717","717","11.81","7023","3683"
10,"2014-07-18",6424,"train","5666","5527","5603","0.544","0.456","821","821","12.78","7273","3933"
10,"2014-07-19",4682,"train","4907","4772","4845","0.544","0.456","-163","163","3.48","6515","3175"
10,"2014-07-21",5703,"train","6657","6526","6597","0.544","0.456","-894","894","15.68","8267","4927"
10,"2014-07-22",4632,"train","5826","5691","5764","0.544","0.456","-1132","1132","24.44","7434","4094"
10,"2014-07-23",5096,"train","5376","5245","5316","0.544","0.456","-220","220","4.32","6986","3646"
10,"2014-07-24",4833,"train","5421","5281","5357","0.544","0.456","-524","524","10.84","7027","3687"
10,"2014-07-25",5027,"train","5674","5527","5607","0.544","0.456","-580","580","11.54","7277","3937"
10,"2014-07-26",5429,"train","4914","4772","4849","0.544","0.456","580","580","10.68","6519","3179"
10,"2014-07-28",8422,"train","6664","6526","6601","0.544","0.456","1821","1821","21.62","8271","4931"
10,"2014-07-29",6635,"train","5833","5691","5768","0.544","0.456","867","867","13.07","7438","4098"
10,"2014-07-30",6316,"train","5384","5245","5321","0.544","0.456","995","995","15.75","6991","3651"
10,"2014-07-31",6637,"train","5429","5281","5362","0.544","0.456","1275","1275","19.21","7032","3692"
10,"2014-08-01",6997,"train","5415","5527","5466","0.544","0.456","1531","1531","21.88","7136","3796"
10,"2014-08-02",5284,"train","4655","4772","4708","0.544","0.456","576","576","10.90","6378","3038"
10,"2014-08-04",7049,"train","6406","6526","6461","0.544","0.456","588","588","8.34","8131","4791"
10,"2014-08-05",6201,"train","5575","5691","5628","0.544","0.456","573","573","9.24","7298","3958"
10,"2014-08-06",5811,"train","5125","5245","5180","0.544","0.456","631","631","10.86","6850","3510"
10,"2014-08-07",5452,"train","5170","5281","5221","0.544","0.456","231","231","4.24","6891","3551"
10,"2014-08-08",5683,"train","5422","5527","5470","0.544","0.456","213","213","3.75","7140","3800"
10,"2014-08-09",4420,"train","4663","4772","4713","0.544","0.456","-293","293","6.63","6383","3043"
10,"2014-08-11",5661,"train","6413","6526","6465","0.544","0.456","-804","804","14.20","8135","4795"
10,"2014-08-12",4672,"train","5582","5691","5632","0.544","0.456","-960","960","20.55","7302","3962"
10,"2014-08-13",4791,"train","5132","5245","5184","0.544","0.456","-393","393","8.20","6854","3514"
10,"2014-08-14",4206,"train","5178","5281","5225","0.544","0.456","-1019","1019","24.23","6895","3555"
10,"2014-08-15",5205,"train","5430","5527","5474","0.544","0.456","-269","269","5.17","7144","3804"
10,"2014-08-16",4478,"train","4670","4772","4717","0.544","0.456","-239","239","5.34","6387","3047"
10,"2014-08-18",6450,"train","6420","6526","6468","0.544","0.456","-18","18","0.28","8138","4798"
10,"2014-08-19",5044,"train","5589","5691","5636","0.544","0.456","-592","592","11.74","7306","3966"
10,"2014-08-20",5053,"train","5140","5245","5188","0.544","0.456","-135","135","2.67","6858","3518"
10,"2014-08-21",5182,"train","5185","5281","5229","0.544","0.456","-47","47","0.91","6899","3559"
10,"2014-08-22",4682,"train","5437","5527","5478","0.544","0.456","-796","796","17.00","7148","3808"
10,"2014-08-23",3567,"train","4677","4772","4720","0.544","0.456","-1153","1153","32.32","6390","3050"
10,"2014-08-25",4346,"train","6428","6526","6473","0.544","0.456","-2127","2127","48.94","8143","4803"
10,"2014-08-26",4496,"train","5597","5691","5640","0.544","0.456","-1144","1144","25.44","7310","3970"
10,"2014-08-27",3755,"train","5147","5245","5192","0.544","0.456","-1437","1437","38.27","6862","3522"
10,"2014-08-28",4043,"train","5192","5281","5233","0.544","0.456","-1190","1190","29.43","6903","3563"
10,"2014-08-29",5266,"train","5445","5527","5482","0.544","0.456","-216","216","4.10","7152","3812"
10,"2014-08-30",4372,"train","4685","4772","4725","0.544","0.456","-353","353","8.07","6395","3055"
10,"2014-09-01",7033,"train","6467","6526","6494","0.544","0.456","539","539","7.66","8164","4824"
10,"2014-09-02",5937,"train","5636","5691","5661","0.544","0.456","276","276","4.65","7331","3991"
10,"2014-09-03",5397,"train","5186","5245","5213","0.544","0.456","184","184","3.41","6883","3543"
10,"2014-09-04",5840,"train","5232","5281","5254","0.544","0.456","586","586","10.03","6924","3584"
10,"2014-09-05",5391,"train","5484","5527","5504","0.544","0.456","-113","113","2.10","7174","3834"
10,"2014-09-06",4228,"train","4724","4772","4746","0.544","0.456","-518","518","12.25","6416","3076"
10,"2014-09-08",5329,"train","6474","6526","6498","0.544","0.456","-1169","1169","21.94","8168","4828"
10,"2014-09-09",4785,"train","5644","5691","5665","0.544","0.456","-880","880","18.39","7335","3995"
10,"2014-09-10",5488,"train","5194","5245","5217","0.544","0.456","271","271","4.94","6887","3547"
10,"2014-09-11",4512,"train","5239","5281","5258","0.544","0.456","-746","746","16.53","6928","3588"
10,"2014-09-12",5471,"train","5491","5527","5507","0.544","0.456","-36","36","0.66","7177","3837"
10,"2014-09-13",4601,"train","4731","4772","4750","0.544","0.456","-149","149","3.24","6420","3080"
10,"2014-09-15",7583,"train","6482","6526","6502","0.544","0.456","1081","1081","14.26","8172","4832"
10,"2014-09-16",6124,"train","5651","5691","5669","0.544","0.456","455","455","7.43","7339","3999"
10,"2014-09-17",5714,"train","5201","5245","5221","0.544","0.456","493","493","8.63","6891","3551"
10,"2014-09-18",5511,"train","5246","5281","5262","0.544","0.456","249","249","4.52","6932","3592"
10,"2014-09-19",5512,"train","5499","5527","5512","0.544","0.456","0","0","0.00","7182","3842"
10,"2014-09-20",5075,"train","4739","4772","4754","0.544","0.456","321","321","6.33","6424","3084"
10,"2014-09-22",5177,"train","6489","6526","6506","0.544","0.456","-1329","1329","25.67","8176","4836"
10,"2014-09-23",4787,"train","5658","5691","5673","0.544","0.456","-886","886","18.51","7343","4003"
10,"2014-09-24",4679,"train","5209","5245","5225","0.544","0.456","-546","546","11.67","6895","3555"
10,"2014-09-25",4547,"train","5254","5281","5266","0.544","0.456","-719","719","15.81","6936","3596"
10,"2014-09-26",4750,"train","5506","5527","5516","0.544","0.456","-766","766","16.13","7186","3846"
10,"2014-09-27",4113,"train","4746","4772","4758","0.544","0.456","-645","645","15.68","6428","3088"
10,"2014-09-29",7302,"train","6496","6526","6510","0.544","0.456","792","792","10.85","8180","4840"
10,"2014-09-30",6790,"train","5666","5691","5677","0.544","0.456","1113","1113","16.39","7347","4007"
10,"2014-10-01",6982,"train","5281","5245","5265","0.544","0.456","1717","1717","24.59","6935","3595"
10,"2014-10-02",7145,"train","5326","5281","5305","0.544","0.456","1840","1840","25.75","6975","3635"
10,"2014-10-04",5966,"train","4817","4772","4796","0.544","0.456","1170","1170","19.61","6466","3126"
10,"2014-10-06",7405,"train","6568","6526","6549","0.544","0.456","856","856","11.56","8219","4879"
10,"2014-10-07",6298,"train","5737","5691","5716","0.544","0.456","582","582","9.24","7386","4046"
10,"2014-10-08",5903,"train","5287","5245","5268","0.544","0.456","635","635","10.76","6938","3598"
10,"2014-10-09",6334,"train","5332","5281","5309","0.544","0.456","1025","1025","16.18","6979","3639"
10,"2014-10-10",6059,"train","5584","5527","5558","0.544","0.456","501","501","8.27","7228","3888"
10,"2014-10-11",4898,"train","4825","4772","4801","0.544","0.456","97","97","1.98","6471","3131"
10,"2014-10-13",5521,"train","6575","6526","6553","0.544","0.456","-1032","1032","18.69","8223","4883"
10,"2014-10-14",4852,"train","5744","5691","5720","0.544","0.456","-868","868","17.89","7390","4050"
10,"2014-10-15",4508,"train","5294","5245","5272","0.544","0.456","-764","764","16.95","6942","3602"
10,"2014-10-16",4876,"train","5340","5281","5313","0.544","0.456","-437","437","8.96","6983","3643"
10,"2014-10-17",5317,"train","5592","5527","5562","0.544","0.456","-245","245","4.61","7232","3892"
10,"2014-10-18",4816,"train","4832","4772","4805","0.544","0.456","11","11","0.23","6475","3135"
10,"2014-10-20",7410,"train","6582","6526","6556","0.544","0.456","854","854","11.52","8226","4886"
10,"2014-10-21",5604,"train","5752","5691","5724","0.544","0.456","-120","120","2.14","7394","4054"
10,"2014-10-22",4773,"train","5302","5245","5276","0.544","0.456","-503","503","10.54","6946","3606"
10,"2014-10-23",5836,"train","5347","5281","5317","0.544","0.456","519","519","8.89","6987","3647"
10,"2014-10-24",6059,"train","5599","5527","5566","0.544","0.456","493","493","8.14","7236","3896"
10,"2014-10-25",5062,"train","4839","4772","4808","0.544","0.456","254","254","5.02","6478","3138"
10,"2014-10-27",4800,"train","6590","6526","6561","0.544","0.456","-1761","1761","36.69","8231","4891"
10,"2014-10-28",4910,"train","5759","5691","5728","0.544","0.456","-818","818","16.66","7398","4058"
10,"2014-10-29",4402,"train","5309","5245","5280","0.544","0.456","-878","878","19.95","6950","3610"
10,"2014-10-30",5090,"train","5354","5281","5321","0.544","0.456","-231","231","4.54","6991","3651"
10,"2014-10-31",5597,"train","5607","5527","5571","0.544","0.456","26","26","0.46","7241","3901"
10,"2014-11-01",4349,"train","5234","4772","5023","0.544","0.456","-674","674","15.50","6693","3353"
10,"2014-11-03",7438,"train","6984","6526","6775","0.544","0.456","663","663","8.91","8445","5105"
10,"2014-11-04",6331,"train","6153","5691","5942","0.544","0.456","389","389","6.14","7612","4272"
10,"2014-11-05",4965,"train","5703","5245","5494","0.544","0.456","-529","529","10.65","7164","3824"
10,"2014-11-06",5907,"train","5749","5281","5536","0.544","0.456","371","371","6.28","7206","3866"
10,"2014-11-07",6498,"train","6001","5527","5785","0.544","0.456","713","713","10.97","7455","4115"
10,"2014-11-08",5561,"train","5241","4772","5027","0.544","0.456","534","534","9.60","6697","3357"
10,"2014-11-10",6811,"train","6991","6526","6779","0.544","0.456","32","32","0.47","8449","5109"
10,"2014-11-11",7009,"train","6161","5691","5947","0.544","0.456","1062","1062","15.15","7617","4277"
10,"2014-11-12",6226,"train","5711","5245","5499","0.544","0.456","727","727","11.68","7169","3829"
10,"2014-11-13",5766,"train","5756","5281","5539","0.544","0.456","227","227","3.94","7209","3869"
10,"2014-11-14",6239,"train","6008","5527","5789","0.544","0.456","450","450","7.21","7459","4119"
10,"2014-11-15",4895,"train","5249","4772","5031","0.544","0.456","-136","136","2.78","6701","3361"
10,"2014-11-17",5346,"train","6999","6526","6783","0.544","0.456","-1437","1437","26.88","8453","5113"
10,"2014-11-18",5290,"train","6168","5691","5950","0.544","0.456","-660","660","12.48","7620","4280"
10,"2014-11-19",5340,"train","5718","5245","5502","0.544","0.456","-162","162","3.03","7172","3832"
10,"2014-11-20",4753,"train","5763","5281","5543","0.544","0.456","-790","790","16.62","7213","3873"
10,"2014-11-21",5577,"train","6016","5527","5793","0.544","0.456","-216","216","3.87","7463","4123"
10,"2014-11-22",5337,"train","5256","4772","5035","0.544","0.456","302","302","5.66","6705","3365"
10,"2014-11-24",7774,"train","7006","6526","6787","0.544","0.456","987","987","12.70","8457","5117"
10,"2014-11-25",6454,"train","6175","5691","5954","0.544","0.456","500","500","7.75","7624","4284"
10,"2014-11-26",6882,"train","5726","5245","5507","0.544","0.456","1375","1375","19.98","7177","3837"
10,"2014-11-27",7212,"train","5771","5281","5548","0.544","0.456","1664","1664","23.07","7218","3878"
10,"2014-11-28",7421,"train","6023","5527","5797","0.544","0.456","1624","1624","21.88","7467","4127"
10,"2014-11-29",6517,"train","5263","4772","5039","0.544","0.456","1478","1478","22.68","6709","3369"
